Volume_mL,pH,Ionic_Strength,Buffer_Capacity,Component_1_Name,Component_1_pKa,Component_1_Total_Conc_M,Component_1_Initial_Form,Component_1_Counter_Ion_Charge,Component_Type,Component_Name,Concentration_M
-6.699999999999992,5.550030912828881,0.06539791359247354,0.018059394233413222,acetate,4.76,0.08,A-,1,single,acetate,0.08
-6.799999999999992,5.54254515841861,0.06522025854606042,0.018234862519982183,acetate,4.76,0.08,A-,1,single,acetate,0.08
-6.8999999999999915,5.535150787466602,0.06504356690888066,0.018408081447333708,acetate,4.76,0.08,A-,1,single,acetate,0.08
-6.999999999999991,5.527845084427826,0.06486783087362688,0.018579069260685897,acetate,4.76,0.08,A-,1,single,acetate,0.08
-7.099999999999991,5.5206254461786255,0.06469304269351511,0.018747844085435943,acetate,4.76,0.08,A-,1,single,acetate,0.08
-7.19999999999999,5.513489378267235,0.06451919470553659,0.018914423848979872,acetate,4.76,0.08,A-,1,single,acetate,0.08
-7.29999999999999,5.506434495878077,0.0643462793958578,0.019078826070371924,acetate,4.76,0.08,A-,1,single,acetate,0.08
-7.39999999999999,5.499458506255777,0.06417428928619792,0.01924106822753125,acetate,4.76,0.08,A-,1,single,acetate,0.08
-7.499999999999989,5.492559208379561,0.06400321697817174,0.019401167611699997,acetate,4.76,0.08,A-,1,single,acetate,0.08
-7.599999999999989,5.485734488095817,0.0638330551522176,0.01955914132996676,acetate,4.76,0.08,A-,1,single,acetate,0.08
-7.699999999999989,5.47898231356884,0.06366379656654322,0.019715006307746134,acetate,4.76,0.08,A-,1,single,acetate,0.08
-7.799999999999988,5.472300731025133,0.06349543405608919,0.019868779291214788,acetate,4.76,0.08,A-,1,single,acetate,0.08
-7.899999999999988,5.465687860768801,0.06332796053150971,0.02002047684970608,acetate,4.76,0.08,A-,1,single,acetate,0.08
-7.999999999999988,5.459141893447574,0.06316136897817001,0.02017011537806358,acetate,4.76,0.08,A-,1,single,acetate,0.08
-8.099999999999987,5.4526610865507745,0.06299565245516045,0.020317711098954697,acetate,4.76,0.08,A-,1,single,acetate,0.08
-8.199999999999987,5.446243761122138,0.06283080409432654,0.02046328006514544,acetate,4.76,0.08,A-,1,single,acetate,0.08
-8.299999999999986,5.439888298671858,0.06266681709931497,0.020606838161737313,acetate,4.76,0.08,A-,1,single,acetate,0.08
-8.399999999999986,5.433593138273527,0.0625036847446347,0.020748401108367218,acetate,4.76,0.08,A-,1,single,acetate,0.08
-8.499999999999986,5.427356773832852,0.062341400374733624,0.020887984461370947,acetate,4.76,0.08,A-,1,single,acetate,0.08
-8.599999999999985,5.421177751516064,0.06217995740308969,0.021025603615911586,acetate,4.76,0.08,A-,1,single,acetate,0.08
-8.699999999999985,5.41505466732695,0.062019349311316606,0.02116127380807352,acetate,4.76,0.08,A-,1,single,acetate,0.08
-8.799999999999985,5.40898616482232,0.06185956964828389,0.02129501011692224,acetate,4.76,0.08,A-,1,single,acetate,0.08
-8.899999999999984,5.402970932956499,0.06170061202925052,0.021426827466531562,acetate,4.76,0.08,A-,1,single,acetate,0.08
-8.999999999999984,5.397007704046201,0.06154247013501257,0.021556740627978587,acetate,4.76,0.08,A-,1,single,acetate,0.08
-9.099999999999984,5.3910952518478,0.06138513771106398,0.02168476422130679,acetate,4.76,0.08,A-,1,single,acetate,0.08
-9.199999999999983,5.385232389739618,0.0612286085667703,0.021810912717458657,acetate,4.76,0.08,A-,1,single,acetate,0.08
-9.299999999999983,5.379417969002418,0.06107287657455569,0.021935200440177747,acetate,4.76,0.08,A-,1,single,acetate,0.08
-9.399999999999983,5.373650877191803,0.06091793566910199,0.022057641567881252,acetate,4.76,0.08,A-,1,single,acetate,0.08
-9.499999999999982,5.367930036596662,0.06076377984656052,0.0221782501355037,acetate,4.76,0.08,A-,1,single,acetate,0.08
-9.599999999999982,5.362254402778278,0.06061040316377575,0.02229704003631204,acetate,4.76,0.08,A-,1,single,acetate,0.08
-9.699999999999982,5.356622963185064,0.06045779973752091,0.02241402502369309,acetate,4.76,0.08,A-,1,single,acetate,0.08
-9.799999999999981,5.351034735838272,0.0603059637437453,0.022529218712913572,acetate,4.76,0.08,A-,1,single,acetate,0.08
-9.89999999999998,5.345488768084359,0.06015488941683287,0.02264263458285348,acetate,4.76,0.08,A-,1,single,acetate,0.08
-9.99999999999998,5.339984135409976,0.060004571048872204,0.022754285977713017,acetate,4.76,0.08,A-,1,single,acetate,0.08
-10.09999999999998,5.334519940315838,0.059855002988937325,0.022864186108694257,acetate,4.76,0.08,A-,1,single,acetate,0.08
-10.19999999999998,5.329095317916404,0.059706179719046876,0.022972347852721096,acetate,4.76,0.08,A-,1,single,acetate,0.08
-10.29999999999998,5.323709369752406,0.05955809510274212,0.02307878573417292,acetate,4.76,0.08,A-,1,single,acetate,0.08
-10.399999999999979,5.318361381165026,0.05941074490165268,0.0231835092952935,acetate,4.76,0.08,A-,1,single,acetate,0.08
-10.499999999999979,5.313050472276276,0.059264122760835106,0.023286533668511827,acetate,4.76,0.08,A-,1,single,acetate,0.08
-10.599999999999978,5.30777587642209,0.059118223427860675,0.023387871094219442,acetate,4.76,0.08,A-,1,single,acetate,0.08
-10.699999999999978,5.302536843539843,0.05897304165005227,0.023487533834451693,acetate,4.76,0.08,A-,1,single,acetate,0.08
-10.799999999999978,5.297332638497164,0.05882857216230304,0.023585534198516216,acetate,4.76,0.08,A-,1,single,acetate,0.08
-10.899999999999977,5.292162545545801,0.0586848097468492,0.023681884386486395,acetate,4.76,0.08,A-,1,single,acetate,0.08
-10.999999999999977,5.287025868026114,0.05854174923769252,0.02377659647766677,acetate,4.76,0.08,A-,1,single,acetate,0.08
-11.099999999999977,5.281921927656787,0.058399385519811636,0.023869682432536215,acetate,4.76,0.08,A-,1,single,acetate,0.08
-11.199999999999976,5.276850063856997,0.05825771352839393,0.023961154094622038,acetate,4.76,0.08,A-,1,single,acetate,0.08
-11.299999999999976,5.271809633099302,0.05811672824808755,0.024051023192307976,acetate,4.76,0.08,A-,1,single,acetate,0.08
-11.399999999999975,5.2668000082916215,0.057976424712273204,0.024139301340578203,acetate,4.76,0.08,A-,1,single,acetate,0.08
-11.499999999999975,5.26182057818676,0.05783679800235525,0.024226000042700164,acetate,4.76,0.08,A-,1,single,acetate,0.08
-11.599999999999975,5.25687074681806,0.05769784324707165,0.024311130691848305,acetate,4.76,0.08,A-,1,single,acetate,0.08
-11.699999999999974,5.251949855382591,0.05755955467502222,0.02439470680677912,acetate,4.76,0.08,A-,1,single,acetate,0.08
-11.799999999999974,5.247057492902947,0.05742192940867868,0.0244767350613128,acetate,4.76,0.08,A-,1,single,acetate,0.08
-11.899999999999974,5.242193022049188,0.05728496169171907,0.024557228957331843,acetate,4.76,0.08,A-,1,single,acetate,0.08
-11.999999999999973,5.237355890494176,0.05714864668321845,0.02463619980981805,acetate,4.76,0.08,A-,1,single,acetate,0.08
-12.099999999999973,5.232545585296872,0.05701297991316143,0.02471365807330349,acetate,4.76,0.08,A-,1,single,acetate,0.08
-12.199999999999973,5.2277615914860975,0.05687795677872673,0.024789614513503422,acetate,4.76,0.08,A-,1,single,acetate,0.08
-12.299999999999972,5.223003406095477,0.05674357272067986,0.0248640797944719,acetate,4.76,0.08,A-,1,single,acetate,0.08
-12.399999999999972,5.218270537767921,0.05660982322285997,0.024937064479802106,acetate,4.76,0.08,A-,1,single,acetate,0.08
-12.499999999999972,5.213562506375903,0.05647670381167427,0.025008579033810003,acetate,4.76,0.08,A-,1,single,acetate,0.08
-12.599999999999971,5.208878842656768,0.056344210055599406,0.025078633822701025,acetate,4.76,0.08,A-,1,single,acetate,0.08
-12.69999999999997,5.204219087862369,0.05621233756468991,0.025147239115720775,acetate,4.76,0.08,A-,1,single,acetate,0.08
-12.79999999999997,5.199582793422353,0.056081081990093685,0.025214405086289193,acetate,4.76,0.08,A-,1,single,acetate,0.08
-12.89999999999997,5.194969520620442,0.05595043902357408,0.025280141813119245,acetate,4.76,0.08,A-,1,single,acetate,0.08
-12.99999999999997,5.19037884028312,0.055820404397038795,0.025344459281320182,acetate,4.76,0.08,A-,1,single,acetate,0.08
-13.09999999999997,5.1858103324801625,0.0556909738820753,0.025407367383484945,acetate,4.76,0.08,A-,1,single,acetate,0.08
-13.199999999999969,5.181263586236433,0.055562143289492695,0.025468875920763273,acetate,4.76,0.08,A-,1,single,acetate,0.08
-13.299999999999969,5.176738199305046,0.05543390846951583,0.025528994602593367,acetate,4.76,0.08,A-,1,single,acetate,0.08
-13.399999999999968,5.172233777876973,0.05530626531104947,0.025587733048397874,acetate,4.76,0.08,A-,1,single,acetate,0.08
-13.499999999999968,5.1677499360715355,0.055179209738006794,0.0256451007951592,acetate,4.76,0.08,A-,1,single,acetate,0.08
-13.599999999999968,5.163286296064633,0.05505273771368014,0.025701107288571563,acetate,4.76,0.08,A-,1,single,acetate,0.08
-13.699999999999967,5.1588424876975,0.0549268452383729,0.02575576188806288,acetate,4.76,0.08,A-,1,single,acetate,0.08
-13.799999999999967,5.154418148246523,0.054801528348979854,0.02580907386777734,acetate,4.76,0.08,A-,1,single,acetate,0.08
-13.899999999999967,5.150012922201232,0.054676783118573075,0.025861052417545407,acetate,4.76,0.08,A-,1,single,acetate,0.08
-13.999999999999966,5.145626461050128,0.05455260565599303,0.025911706643841268,acetate,4.76,0.08,A-,1,single,acetate,0.08
-14.099999999999966,5.141258423074021,0.054428992105445516,0.025961045570727648,acetate,4.76,0.08,A-,1,single,acetate,0.08
-14.199999999999966,5.13690847314653,0.054305938646103384,0.026009078140788677,acetate,4.76,0.08,A-,1,single,acetate,0.08
-14.299999999999965,5.132576282541482,0.05418344149171388,0.02605581321605015,acetate,4.76,0.08,A-,1,single,acetate,0.08
-14.399999999999965,5.128261528746884,0.054061496890211065,0.026101259578888123,acetate,4.76,0.08,A-,1,single,acetate,0.08
-14.499999999999964,5.123963895226649,0.053940101122567176,0.026145425934322012,acetate,4.76,0.08,A-,1,single,acetate,0.08
-14.599999999999964,5.119683059630858,0.05381925035023673,0.026188321185381794,acetate,4.76,0.08,A-,1,single,acetate,0.08
-14.699999999999964,5.115418731231422,0.053698941106964534,0.026229953540784924,acetate,4.76,0.08,A-,1,single,acetate,0.08
-14.799999999999963,5.111170666317894,0.05357917050555014,0.026270330182520677,acetate,4.76,0.08,A-,1,single,acetate,0.08
-14.899999999999963,5.10693845777559,0.053459933474245665,0.026309462145591152,acetate,4.76,0.08,A-,1,single,acetate,0.08
-14.999999999999963,5.102721873158854,0.053341227197722635,0.0263473564339248,acetate,4.76,0.08,A-,1,single,acetate,0.08
-15.099999999999962,5.098520628494253,0.05322304814956176,0.026384021303323412,acetate,4.76,0.08,A-,1,single,acetate,0.08
-15.199999999999962,5.0943344447823735,0.05310539283512936,0.026419464935663134,acetate,4.76,0.08,A-,1,single,acetate,0.08
-15.299999999999962,5.090163047854485,0.05298825779116294,0.026453695439868648,acetate,4.76,0.08,A-,1,single,acetate,0.08
-15.399999999999961,5.086006168234217,0.05287163958536932,0.02648672085285575,acetate,4.76,0.08,A-,1,single,acetate,0.08
-15.499999999999961,5.081863541004027,0.05275553481603435,0.026518549140444596,acetate,4.76,0.08,A-,1,single,acetate,0.08
-15.59999999999996,5.077734905676239,0.05263994011164355,0.026549188198245706,acetate,4.76,0.08,A-,1,single,acetate,0.08
-15.69999999999996,5.073620006068435,0.05252485213051298,0.02657864585252096,acetate,4.76,0.08,A-,1,single,acetate,0.08
-15.79999999999996,5.069518590183,0.05241026756042998,0.026606929861020992,acetate,4.76,0.08,A-,1,single,acetate,0.08
-15.89999999999996,5.065430410090649,0.0522961831183027,0.026634047913801043,acetate,4.76,0.08,A-,1,single,acetate,0.08
-15.99999999999996,5.0613552218177285,0.052182595549818356,0.026660007634016686,acetate,4.76,0.08,A-,1,single,acetate,0.08
-16.09999999999996,5.057292785237156,0.0520695016291095,0.02668481657870064,acetate,4.76,0.08,A-,1,single,acetate,0.08
-16.19999999999996,5.053242863962802,0.051956898158427724,0.026708482239522404,acetate,4.76,0.08,A-,1,single,acetate,0.08
-16.29999999999996,5.049205225247204,0.05184478196782466,0.026731012043531274,acetate,4.76,0.08,A-,1,single,acetate,0.08
-16.399999999999963,5.045179639882424,0.0517331499148394,0.026752413353884463,acetate,4.76,0.08,A-,1,single,acetate,0.08
-16.499999999999964,5.041165882103949,0.05162199888419259,0.026772693470560813,acetate,4.76,0.08,A-,1,single,acetate,0.08
-16.599999999999966,5.037163729497489,0.051511325787486184,0.026791859631061215,acetate,4.76,0.08,A-,1,single,acetate,0.08
-16.699999999999967,5.033172962908537,0.05140112756290899,0.026809919011096545,acetate,4.76,0.08,A-,1,single,acetate,0.08
-16.79999999999997,5.029193366354613,0.05129140117494749,0.026826878725263667,acetate,4.76,0.08,A-,1,single,acetate,0.08
-16.89999999999997,5.025224726940034,0.05118214361410174,0.026842745827710335,acetate,4.76,0.08,A-,1,single,acetate,0.08
-16.99999999999997,5.02126683477314,0.05107335189660613,0.0268575273127896,acetate,4.76,0.08,A-,1,single,acetate,0.08
-17.099999999999973,5.017319482885861,0.05096502306415451,0.026871230115704033,acetate,4.76,0.08,A-,1,single,acetate,0.08
-17.199999999999974,5.013382467155527,0.05085715418362997,0.026883861113140534,acetate,4.76,0.08,A-,1,single,acetate,0.08
-17.299999999999976,5.009455586228849,0.05074974234683839,0.026895427123895792,acetate,4.76,0.08,A-,1,single,acetate,0.08
-17.399999999999977,5.005538633530588,0.050642784563704565,0.026905935044573802,acetate,4.76,0.08,A-,1,single,acetate,0.08
-17.49999999999998,5.00163143675662,0.05053627829442897,0.026915391175158346,acetate,4.76,0.08,A-,1,single,acetate,0.08
-17.59999999999998,4.997733778747117,0.05043022038538863,0.0269238025684552,acetate,4.76,0.08,A-,1,single,acetate,0.08
-17.69999999999998,4.993845476511856,0.05032460813322622,0.026931175681306693,acetate,4.76,0.08,A-,1,single,acetate,0.08
-17.799999999999983,4.989966341967389,0.050219438757153054,0.026937517044332508,acetate,4.76,0.08,A-,1,single,acetate,0.08
-17.899999999999984,4.986096189659179,0.05011470950349262,0.02694283313000509,acetate,4.76,0.08,A-,1,single,acetate,0.08
-17.999999999999986,4.982234836670791,0.050010417645066224,0.026947130354005252,acetate,4.76,0.08,A-,1,single,acetate,0.08
-18.099999999999987,4.978382102515946,0.04990656048032677,0.02695041507681655,acetate,4.76,0.08,A-,1,single,acetate,0.08
-18.19999999999999,4.974537768078617,0.04980313478047019,0.02695269422054732,acetate,4.76,0.08,A-,1,single,acetate,0.08
-18.29999999999999,4.970701731196897,0.04970013888711984,0.026953972918585596,acetate,4.76,0.08,A-,1,single,acetate,0.08
-18.39999999999999,4.966873765559026,0.049597569463038005,0.026954258161438618,acetate,4.76,0.08,A-,1,single,acetate,0.08
-18.499999999999993,4.963053709417025,0.04949542403631318,0.026953555944472476,acetate,4.76,0.08,A-,1,single,acetate,0.08
-18.599999999999994,4.959241391339965,0.049393700000093875,0.02695187238726947,acetate,4.76,0.08,A-,1,single,acetate,0.08
-18.699999999999996,4.955436641786384,0.049292394769072545,0.02694921355948205,acetate,4.76,0.08,A-,1,single,acetate,0.08
-18.799999999999997,4.951639293052288,0.04919150577926671,0.026945585481349392,acetate,4.76,0.08,A-,1,single,acetate,0.08
-18.9,4.947849179220361,0.049091030487803375,0.02694099412420758,acetate,4.76,0.08,A-,1,single,acetate,0.08
-19.0,4.944066136110334,0.04899096637270626,0.026935445410993207,acetate,4.76,0.08,A-,1,single,acetate,0.08
-19.1,4.9402900012304825,0.04889131093268601,0.02692894521674071,acetate,4.76,0.08,A-,1,single,acetate,0.08
-19.200000000000003,4.936520613730198,0.048792061686933355,0.026921499369073655,acetate,4.76,0.08,A-,1,single,acetate,0.08
-19.300000000000004,4.932757814353624,0.04869321617491511,0.026913113648689778,acetate,4.76,0.08,A-,1,single,acetate,0.08
-19.400000000000006,4.929001445394284,0.04859477195617304,0.026903793789840348,acetate,4.76,0.08,A-,1,single,acetate,0.08
-19.500000000000007,4.925251350650691,0.048496726610125405,0.02689354548080367,acetate,4.76,0.08,A-,1,single,acetate,0.08
-19.60000000000001,4.92150737538289,0.04839907773587116,0.026882374364353007,acetate,4.76,0.08,A-,1,single,acetate,0.08
-19.70000000000001,4.9177693662699085,0.048301822951996934,0.02687028603821902,acetate,4.76,0.08,A-,1,single,acetate,0.08
-19.80000000000001,4.91403717136807,0.048204959896386415,0.02685728605554687,acetate,4.76,0.08,A-,1,single,acetate,0.08
-19.900000000000013,4.910310640070146,0.048108486226032324,0.02684337992534816,acetate,4.76,0.08,A-,1,single,acetate,0.08
-20.000000000000014,4.906589623065304,0.048012399616850734,0.02682857311294771,acetate,4.76,0.08,A-,1,single,acetate,0.08
-20.100000000000016,4.902873972299835,0.04791669776349777,0.026812871040425464,acetate,4.76,0.08,A-,1,single,acetate,0.08
-20.200000000000017,4.899163540938619,0.04782137837918853,0.026796279087053416,acetate,4.76,0.08,A-,1,single,acetate,0.08
-20.30000000000002,4.895458183327296,0.04772643919551831,0.026778802589727924,acetate,4.76,0.08,A-,1,single,acetate,0.08
-20.40000000000002,4.891757754955121,0.04763187796228585,0.026760446843397276,acetate,4.76,0.08,A-,1,single,acetate,0.08
-20.50000000000002,4.8880621124184715,0.04753769244731862,0.02674121710148473,acetate,4.76,0.08,A-,1,single,acetate,0.08
-20.600000000000023,4.884371113384984,0.04744388043630024,0.026721118576307004,acetate,4.76,0.08,A-,1,single,acetate,0.08
-20.700000000000024,4.880684616558275,0.04735043973259962,0.026700156439488476,acetate,4.76,0.08,A-,1,single,acetate,0.08
-20.800000000000026,4.877002481643254,0.04725736815710214,0.02667833582237087,acetate,4.76,0.08,A-,1,single,acetate,0.08
-20.900000000000027,4.87332460175406,0.04716466398041119,0.026655661558092014,acetate,4.76,0.08,A-,1,single,acetate,0.08
-21.00000000000003,4.869650773338772,0.04707232418918273,0.026632139225903954,acetate,4.76,0.08,A-,1,single,acetate,0.08
-21.10000000000003,4.865980891621287,0.04698034709227693,0.026607773569610256,acetate,4.76,0.08,A-,1,single,acetate,0.08
-21.20000000000003,4.862314819975221,0.04688873057899053,0.02658256956343622,acetate,4.76,0.08,A-,1,single,acetate,0.08
-21.300000000000033,4.858652422609707,0.046797472555317944,0.026556532143309726,acetate,4.76,0.08,A-,1,single,acetate,0.08
-21.400000000000034,4.854993564537639,0.04670657094379228,0.02652966620724574,acetate,4.76,0.08,A-,1,single,acetate,0.08
-21.500000000000036,4.851338111544302,0.04661602368332786,0.02650197661572675,acetate,4.76,0.08,A-,1,single,acetate,0.08
-21.600000000000037,4.847685931593774,0.046525828748088124,0.02647346818326382,acetate,4.76,0.08,A-,1,single,acetate,0.08
-21.70000000000004,4.844036883114045,0.046435983992753074,0.026444145749258196,acetate,4.76,0.08,A-,1,single,acetate,0.08
-21.80000000000004,4.840390849953519,0.04634648761514799,0.02641401396867207,acetate,4.76,0.08,A-,1,single,acetate,0.08
